0;0
19.2028947644902;-5.32907051820075E-15
20.2028947690641;7.105427357601E-15
20.2028947690641;-4.88498130835069E-15
20.2028947690641;4.44089209850063E-16
248.275294201687;-671.225410345796
247.556998121337;-669.454407742459
4957.51565204917;-12473.3925478595
3.69881225639806;-5.65046880148794
3.00774916859299;-2.83660882524073
5.15601575963868;-8.68201494529628
5.74482436452384;-10.5515232958979
4.74894826550058;-9.30641794616011
4.99019118792654;-9.68283661799663
5.2014748238564;-10.0132070669412
6.8521166054654;-13.1383315486693
7.15666529224633;-13.5703806098598
7.43870976031083;-13.9956007739528
7.65858367494912;-14.2021709433623
8.61679296130097;-15.8734145840661
8.98802451282128;-16.4072318020473
9.24108306812777;-16.6901164645713
9.43618760347606;-16.8401701942784
9.70577593727233;-17.216702706151
8.9880304595106;-16.4461066557163
9.30977334520648;-16.9608914841859
9.53543723062623;-17.2861810520279
9.75750001121063;-17.6153453435088
9.87726089319825;-17.694754697065
10.0291438934378;-17.8627804661431
10.1670458662037;-18.0057696178118
10.2164549290372;-18.5820424454617
10.3395470645736;-18.7044213027022
10.5216225368135;-18.975133459699
9.789992505337;-17.9165465137167
9.94310081455045;-18.133503440289
9.98736813826653;-18.1046791940458
10.028658266856;-18.0747150668382
10.1341612249685;-18.1956956396963
10.213187311217;-18.2605188707696
10.2458043878047;-18.2249883096879
10.3914815597936;-18.4513431331211
10.5011133142133;-18.597189011516
10.5923152212937;-18.7041160389865
10.7037538276743;-18.8603653822714
11.9575048764133;-21.6205774688193
13.0598134862725;-23.9671612028468
13.1024856926039;-23.9594791159524
12.2995598459849;-22.1660555784985
10.5429032563618;-18.4369759031971
10.5996079120137;-18.4733910538296
9.86260678374455;-16.8600054870938
8.53233904216458;-14.0662632200597
8.23831799075251;-13.7346349919863
8.91436475980064;-15.1729165022454
9.44093102800788;-16.2582315957944
9.10690003939942;-15.816499348371
9.5074122087439;-16.7152486868046
9.92032331913747;-17.5733191613955
9.56243619565273;-17.0593286795707
