0;0
0;1
0.0867413431406021;0
0;1
0.0878414139151573;1
0.182398080825806;1
0.246086433529854;1
0.309259712696075;1
0.378677397966385;1
0.437459707260132;1
0.490379452705383;1
0.574547708034515;0
0.485901594161987;1
0.580378770828247;1
0.637535452842712;1
0.691855669021606;0
0;1
0.0409173257648945;1
0.307385116815567;1
0.43528813123703;1
0;1
0.577350974082947;0
0.229924231767654;1
0.381561636924744;1
0.407768309116364;1
0.442887246608734;1
0.2505963742733;1
0.44889235496521;1
0.410357087850571;0
0.407187610864639;0
0.348837643861771;1
0.169574722647667;1
0.325692296028137;1
0.390273600816727;1
0.373106181621552;1
0.375801682472229;1
0.422926783561707;1
0.437749087810516;1
0.445152789354324;1
0.460729420185089;1
0.549849033355713;0
0.266880542039871;1
0.295498639345169;1
0.377345591783524;1
0.437126636505127;1
0.859432756900787;0
0.902055501937866;0
0.445747166872025;1
0.678792119026184;0
0.808668375015259;0
0.387983441352844;1
0.660715162754059;0
0.738847970962524;0
0.38019922375679;0
0.608161211013794;0
0.670518338680267;0
0.327636301517487;0
0.564419507980347;0
0.650855600833893;0
0.316947788000107;1
0.108620546758175;1
0;1
